date,mean_temp_c_smooth,mean_temp_c_noise
2012-10-17,10.410040460380166,0.3899595396198343
2012-10-18,10.305216251104893,3.894783748895108
2012-10-19,10.150527433145394,4.949472566854608
2012-10-20,9.952668829044654,4.547331170955346
2012-10-21,9.719346419629533,5.180653580370468
2012-10-22,9.454178177122747,3.8458218228772534
2012-10-23,9.214399066881237,3.085600933118764
2012-10-24,8.982595796429816,3.017404203570184
2012-10-25,8.777827044205907,0.522172955794094
2012-10-26,8.588615897670921,-4.288615897670922
2012-10-27,8.381389374643135,-5.381389374643135
2012-10-28,8.172559437145742,-6.872559437145742
2012-10-29,7.972758617001915,-6.172758617001915
2012-10-30,7.770772508235718,-4.170772508235718
2012-10-31,7.586491829790027,-2.186491829790026
2012-11-01,7.427048742727488,-1.627048742727487
2012-11-02,7.310409632168343,0.7895903678316563
2012-11-03,7.205013709092833,0.1949862909071678
2012-11-04,7.090408959737548,0.609591040262452
2012-11-05,6.981766822501759,0.9182331774982417
2012-11-06,6.86246359361551,-0.7624635936155091
2012-11-07,6.697976427249017,2.302023572750983
2012-11-08,6.5226928333363565,2.777307166663644
2012-11-09,6.34559260533789,2.9544073946621108
2012-11-10,6.2052670159172445,1.8947329840827551
2012-11-11,6.084730578860894,3.5152694211391076
2012-11-12,5.9505548476202055,0.2494451523797947
2012-11-13,5.844454054706205,-0.544454054706204
2012-11-14,5.7282071337547515,-2.0282071337547514
2012-11-15,5.613804076633889,-6.213804076633888
